codigo,nombre,distrito,provincia,departamento,latitud,longitud,altitud_m,banda_altitud,banda_descripcion
3217,CUCHO ESQUEÑA,ACORA,PUNO,PUNO,-16.05585167,-69.77166167,3895.0,Banda 3,3600–4500 m s. n. m.
3044,PACCO RISALAZO,ILAVE,EL COLLAO,PUNO,-16.17615167,-69.62963,3845.0,Banda 3,3600–4500 m s. n. m.
3046,PHARATA,ILAVE,EL COLLAO,PUNO,-16.006641,-69.470691,3824.0,Banda 3,3600–4500 m s. n. m.
3050,ULLACACHI,ILAVE,EL COLLAO,PUNO,-16.17636,-69.722135,3867.0,Banda 3,3600–4500 m s. n. m.
2738,UNION PROGRESO,INAMBARI,TAMBOPATA,MADRE DE DIOS,-12.88048809,-69.82848927,232.0,Banda 1,0–2499 m s. n. m.
2740,LAGO INAMBARILLO,INAMBARI,TAMBOPATA,MADRE DE DIOS,-12.7222947,-69.80371331,206.0,Banda 1,0–2499 m s. n. m.
2741,AMARACAYRE,INAMBARI,TAMBOPATA,MADRE DE DIOS,-12.71982606,-69.73693271,207.0,Banda 1,0–2499 m s. n. m.
2742,PRIMAVERA BAJA,INAMBARI,TAMBOPATA,MADRE DE DIOS,-12.90958165,-70.11082914,252.0,Banda 1,0–2499 m s. n. m.
2744,PLANCHON,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,-12.27947563,-69.15350044,250.0,Banda 1,0–2499 m s. n. m.
3105,QUELLAHUYO POMAOCA,MOHO,MOHO,PUNO,-15.27355,-69.44506333,3919.0,Banda 3,3600–4500 m s. n. m.
3107,TARUCANI,HUAYRAPATA,MOHO,PUNO,-15.236925,-69.14181333,4361.0,Banda 3,3600–4500 m s. n. m.
3108,UMUCHI,MOHO,MOHO,PUNO,-15.342495,-69.56768,3824.0,Banda 3,3600–4500 m s. n. m.
3109,VILLA JACANTAYA,MOHO,MOHO,PUNO,-15.30814833,-69.63301167,3868.0,Banda 3,3600–4500 m s. n. m.
3112,ANANEA,ANANEA,SAN ANTONIO DE PUTINA,PUNO,-14.67765,-69.54115833,4650.0,,Fuera del rango validado por ANDES-CHD
2781,MANSILLA,MANU,MANU,MADRE DE DIOS,-12.74971657,-71.3528717,473.0,Banda 1,0–2499 m s. n. m.
2782,GAMITANA,MANU,MANU,MADRE DE DIOS,-12.88834646,-71.34952908,511.0,Banda 1,0–2499 m s. n. m.
2783,PUQUIRI,HUEPETUHE,MANU,MADRE DE DIOS,-12.81217667,-70.53319667,298.0,Banda 1,0–2499 m s. n. m.
2785,CHOQUE,HUEPETUHE,MANU,MADRE DE DIOS,-12.98374931,-70.59114915,355.0,Banda 1,0–2499 m s. n. m.
3218,AMANTANI,AMANTANI,PUNO,PUNO,-15.65797333,-69.71726667,3878.0,Banda 3,3600–4500 m s. n. m.
3219,TAQUILE,AMANTANI,PUNO,PUNO,-15.76413333,-69.68448833,3946.0,Banda 3,3600–4500 m s. n. m.
3220,ATUNCOLLA,ATUNCOLLA,PUNO,PUNO,-15.68844833,-70.14336333,3837.0,Banda 3,3600–4500 m s. n. m.
3223,ESCALLANI,CAPACHICA,PUNO,PUNO,-15.49920667,-69.89739333,3843.0,Banda 3,3600–4500 m s. n. m.
3224,ISAÑURA,CAPACHICA,PUNO,PUNO,-15.535295,-69.895995,3850.0,Banda 3,3600–4500 m s. n. m.
3226,YAPURA,CAPACHICA,PUNO,PUNO,-15.70471333,-69.81506167,3833.0,Banda 3,3600–4500 m s. n. m.
30114,"CONSULTORIO MEDICO ""VIRGEN DE CHAPI""",PUQUIO,LUCANAS,AYACUCHO,-14.69442697,-74.12484166,3212.0,Banda 2,2500–3599 m s. n. m.
3344,CUTURAPI,CUTURAPI,YUNGUYO,PUNO,-16.27006833,-69.17913833,3854.0,Banda 3,3600–4500 m s. n. m.
3345,OLLARAYA,OLLARAYA,YUNGUYO,PUNO,-16.22841833,-68.98950667,3834.0,Banda 3,3600–4500 m s. n. m.
2745,MAVILA,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,-11.93553086,-69.11884566,235.0,Banda 1,0–2499 m s. n. m.
2747,PIÑAL,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,-12.01178756,-69.06461245,270.0,Banda 1,0–2499 m s. n. m.
30292,Puesto de Salud Eden,SAN PEDRO DE PUTINA PUNCO,SANDIA,PUNO,-14.220798,-69.1547325,1384.0,Banda 1,0–2499 m s. n. m.
3400,HUARANGAL,YAUCA DEL ROSARIO,ICA,ICA,-14.2113,-75.46296167,757.0,Banda 1,0–2499 m s. n. m.
3401,SAN RAFAEL,PUEBLO NUEVO,ICA,ICA,-14.11555167,-75.71728833,394.0,Banda 1,0–2499 m s. n. m.
3404,LUJARAJA,TATE,ICA,ICA,-14.14859,-75.71628833,390.0,Banda 1,0–2499 m s. n. m.
3405,PUNO,TATE,ICA,ICA,-14.14477667,-75.70641833,400.0,Banda 1,0–2499 m s. n. m.
3407,EL PALTO,PACHACUTEC,ICA,ICA,-14.17500833,-75.687155,403.0,Banda 1,0–2499 m s. n. m.
3408,LA VENTA,SANTIAGO,ICA,ICA,-14.28679333,-75.68186,343.0,Banda 1,0–2499 m s. n. m.
2786,QUEBRADA NUEVA,HUEPETUHE,MANU,MADRE DE DIOS,-13.0245037,-70.50348664,433.0,Banda 1,0–2499 m s. n. m.
2788,PUERTO LUZ,MADRE DE DIOS,MANU,MADRE DE DIOS,-12.74549,-70.59614,273.0,Banda 1,0–2499 m s. n. m.
2789,IÑAPARI,IÑAPARI,TAHUAMANU,MADRE DE DIOS,-10.94593375,-69.57684276,234.0,Banda 1,0–2499 m s. n. m.
3457,BUENA FE,NAZCA,NAZCA,ICA,-14.83705,-74.92014167,633.0,Banda 1,0–2499 m s. n. m.
3458,DE APOYO DE PALPA,PALPA,PALPA,ICA,-14.53089333,-75.18353333,349.0,Banda 1,0–2499 m s. n. m.
3460,PUEBLO NUEVO,PALPA,PALPA,ICA,-14.48368833,-75.14157,506.0,Banda 1,0–2499 m s. n. m.
3461,SAN IGNACIO,PALPA,PALPA,ICA,-14.54569833,-75.17750333,369.0,Banda 1,0–2499 m s. n. m.
3463,SARAMARCA,PALPA,PALPA,ICA,-14.49202833,-75.09953333,642.0,Banda 1,0–2499 m s. n. m.
3346,TINICACHI,TINICACHI,YUNGUYO,PUNO,-16.20079667,-68.96238667,3831.0,Banda 3,3600–4500 m s. n. m.
3347,ESPIRITU SANTO,YUNGUYO,YUNGUYO,PUNO,-16.23066167,-69.046995,3910.0,Banda 3,3600–4500 m s. n. m.
3348,UNICACHI,UNICACHI,YUNGUYO,PUNO,-16.22619,-68.97602167,3826.0,Banda 3,3600–4500 m s. n. m.
3349,YUNGUYO,YUNGUYO,YUNGUYO,PUNO,-16.24715833,-69.090335,3837.0,Banda 3,3600–4500 m s. n. m.
3352,PAJJANA SAN AGUSTIN,YUNGUYO,YUNGUYO,PUNO,-16.26196833,-69.03532667,3830.0,Banda 3,3600–4500 m s. n. m.
3354,QUEÑUANI,YUNGUYO,YUNGUYO,PUNO,-16.26570833,-69.15564333,3852.0,Banda 3,3600–4500 m s. n. m.
29967,BAP RIO YAHUAS,PUNCHANA,MAYNAS,LORETO,-3.73290326,-73.24056044,97.0,Banda 1,0–2499 m s. n. m.
29976,PIAS PUTUMAYO II,PUNCHANA,MAYNAS,LORETO,-3.73269181,-73.240657,97.0,Banda 1,0–2499 m s. n. m.
3577,CENTRO DE SALUD OCROS,OCROS,HUAMANGA,AYACUCHO,-13.39248277,-73.9163231,3122.0,Banda 2,2500–3599 m s. n. m.
3409,SANTA DOMINGUITA,SANTIAGO,ICA,ICA,-14.27213531,-75.67201957,363.0,Banda 1,0–2499 m s. n. m.
393,JULCAN,JULCAN,JAUJA,JUNIN,-11.76145508,-75.43679589,3444.0,Banda 2,2500–3599 m s. n. m.
2830,C.S. SAN ANTONIO,SAN ANTONIO,MARISCAL NIETO,MOQUEGUA,-17.22681,-70.97658,1228.0,Banda 1,0–2499 m s. n. m.
2832,C.S. SAMEGUA,SAMEGUA,MARISCAL NIETO,MOQUEGUA,-17.1820939,-70.89932182,1591.0,Banda 1,0–2499 m s. n. m.
2833,P.S. TUMILACA,SAMEGUA,MARISCAL NIETO,MOQUEGUA,-17.13034868,-70.83711045,1961.0,Banda 1,0–2499 m s. n. m.
2835,P.S. YACANGO,TORATA,MARISCAL NIETO,MOQUEGUA,-17.09432189,-70.86666474,2094.0,Banda 1,0–2499 m s. n. m.
2836,P.S. ARONDAYA,TORATA,MARISCAL NIETO,MOQUEGUA,-17.00937851,-70.63135631,3913.0,Banda 3,3600–4500 m s. n. m.
3466,PAMPA BLANCA,RIO GRANDE,PALPA,ICA,-14.21885,-75.09475,1059.0,Banda 1,0–2499 m s. n. m.
3468,SANTA CRUZ,SANTA CRUZ,PALPA,ICA,-14.48362167,-75.245525,542.0,Banda 1,0–2499 m s. n. m.
1071,VICCO,VICCO,PASCO,PASCO,-10.83759061,-76.23861811,4101.0,Banda 3,3600–4500 m s. n. m.
2886,PUESTO DE SALUD CONO NORTE,CIUDAD NUEVA,TACNA,TACNA,-17.9790222,-70.2334345,705.0,Banda 1,0–2499 m s. n. m.
2887,PUESTO DE SALUD INTIORKO,CIUDAD NUEVA,TACNA,TACNA,-17.97629028,-70.22926286,729.0,Banda 1,0–2499 m s. n. m.
2888,CENTRO DE SALUD SAN FRANCISCO,CORONEL GREGORIO ALBARRACIN L.,TACNA,TACNA,-18.04537936,-70.25389899,515.0,Banda 1,0–2499 m s. n. m.
2889,PUESTO DE SALUD 5 DE NOVIEMBRE,CORONEL GREGORIO ALBARRACIN L.,TACNA,TACNA,-18.03753026,-70.24888886,536.0,Banda 1,0–2499 m s. n. m.
2891,PUESTO DE SALUD VISTA ALEGRE,CORONEL GREGORIO ALBARRACIN L.,TACNA,TACNA,-18.05530988,-70.25050184,492.0,Banda 1,0–2499 m s. n. m.
3579,PUESTO DE SALUD CHUMBES,OCROS,HUAMANGA,AYACUCHO,-13.42804947,-73.9040996,2813.0,Banda 2,2500–3599 m s. n. m.
3580,PUESTO DE SALUD MAYABAMBA,OCROS,HUAMANGA,AYACUCHO,-13.32383422,-73.88846748,3369.0,Banda 2,2500–3599 m s. n. m.
3581,PUESTO DE SALUD CCERAOCRO,OCROS,HUAMANGA,AYACUCHO,-13.34740621,-73.90147439,3446.0,Banda 2,2500–3599 m s. n. m.
3584,CENTRO DE SALUD PARAS,PARAS,CANGALLO,AYACUCHO,-13.55134684,-74.62996242,3323.0,Banda 2,2500–3599 m s. n. m.
3585,PUESTO DE SALUD DE CCARHUACCOCCO,PARAS,CANGALLO,AYACUCHO,-13.55792766,-74.73243663,3717.0,Banda 3,3600–4500 m s. n. m.
3586,PUESTO DE SALUD IGLESIAHUASI,PARAS,CANGALLO,AYACUCHO,-13.53590725,-74.74770231,3620.0,Banda 3,3600–4500 m s. n. m.
29283,VIDAS  medicos especialistas,PUEBLO LIBRE,LIMA,LIMA,-12.07718893,-77.0713777,75.0,Banda 1,0–2499 m s. n. m.
2995,COLLPAJAHUIRA,JULI,CHUCUITO,PUNO,-16.40328,-69.47547833,3934.0,Banda 3,3600–4500 m s. n. m.
2838,P.S. AMATA,COALAQUE,GENERAL SANCHEZ CERRO,MOQUEGUA,-16.61601434,-71.08043748,3059.0,Banda 2,2500–3599 m s. n. m.
2839,P.S. LA CAPILLA,LA CAPILLA,GENERAL SANCHEZ CERRO,MOQUEGUA,-16.75158524,-71.18013267,1854.0,Banda 1,0–2499 m s. n. m.
29263,LACLIMED,CHACLACAYO,LIMA,LIMA,-11.97453248,-76.760592,679.0,Banda 1,0–2499 m s. n. m.
3053,ACCASO,PILCUYO,EL COLLAO,PUNO,-16.04613,-69.47600167,3825.0,Banda 3,3600–4500 m s. n. m.
3054,CACHIPUCARA,PILCUYO,EL COLLAO,PUNO,-16.051715,-69.43422167,3824.0,Banda 3,3600–4500 m s. n. m.
3055,MAQUERCOTA,PILCUYO,EL COLLAO,PUNO,-16.09396667,-69.5075,3824.0,Banda 3,3600–4500 m s. n. m.
3056,MARCUYO,PILCUYO,EL COLLAO,PUNO,-16.13731333,-69.534855,3826.0,Banda 3,3600–4500 m s. n. m.
3058,SARAPI ARROYO,PILCUYO,EL COLLAO,PUNO,-16.129945,-69.522765,3826.0,Banda 3,3600–4500 m s. n. m.
3064,PUNTA PERDIDA,SANTA ROSA,EL COLLAO,PUNO,-16.796065,-70.02721333,4596.0,,Fuera del rango validado por ANDES-CHD
2892,PUESTO DE SALUD CALANA,CALANA,TACNA,TACNA,-17.94405496,-70.1890291,884.0,Banda 1,0–2499 m s. n. m.
2895,PUESTO SALUD TOQUELA,PACHIA,TACNA,TACNA,-17.64423116,-69.9398519,3450.0,Banda 2,2500–3599 m s. n. m.
2896,HIGUERANI,PACHIA,TACNA,TACNA,-17.9165614,-70.05007453,1536.0,Banda 1,0–2499 m s. n. m.
29245,Dr. Manuel Silva Ortodoncia y Alta Estetica,LOS OLIVOS,LIMA,LIMA,-11.99196973,-77.07517437,55.0,Banda 1,0–2499 m s. n. m.
3114,RINCONADA,ANANEA,SAN ANTONIO DE PUTINA,PUNO,-14.64193167,-69.44511,5029.0,,Fuera del rango validado por ANDES-CHD
3115,TRAPICHE,COJATA,HUANCANE,PUNO,-14.75676,-69.409375,4579.0,,Fuera del rango validado por ANDES-CHD
3119,PEDRO VILCAPAZA,PEDRO VILCA APAZA,SAN ANTONIO DE PUTINA,PUNO,-15.05544667,-69.87947,3852.0,Banda 3,3600–4500 m s. n. m.
3120,PUTINA,PUTINA,SAN ANTONIO DE PUTINA,PUNO,-14.91585773,-69.8662378,3859.0,Banda 3,3600–4500 m s. n. m.
3121,PICOTANI,PUTINA,SAN ANTONIO DE PUTINA,PUNO,-16.20257833,-69.66091167,3863.0,Banda 3,3600–4500 m s. n. m.
2996,CHALLAPAMPA,JULI,CHUCUITO,PUNO,-16.26654053,-69.33594394,3847.0,Banda 3,3600–4500 m s. n. m.
2997,KANKORA,ILAVE,EL COLLAO,PUNO,-16.251315,-69.63151833,3899.0,Banda 3,3600–4500 m s. n. m.
2998,PASIRI,JULI,CHUCUITO,PUNO,-16.3529877,-69.45485751,4080.0,Banda 3,3600–4500 m s. n. m.
3001,SAN JUAN DE YARIHUANI,JULI,CHUCUITO,PUNO,-16.44165009,-69.64767518,3928.0,Banda 3,3600–4500 m s. n. m.
3003,KELLUYO,KELLUYO,CHUCUITO,PUNO,-16.72761417,-69.24950756,3858.0,Banda 3,3600–4500 m s. n. m.
3004,CHACOCOLLO,KELLUYO,CHUCUITO,PUNO,-16.78933183,-69.21731569,3875.0,Banda 3,3600–4500 m s. n. m.
3007,PIZACOMA,PISACOMA,CHUCUITO,PUNO,-16.9077191,-69.37027627,3928.0,Banda 3,3600–4500 m s. n. m.
3232,PERKA,PLATERIA,PUNO,PUNO,-15.86992833,-69.78747667,3865.0,Banda 3,3600–4500 m s. n. m.
3233,COATA,COATA,PUNO,PUNO,-15.57021333,-69.94894833,3822.0,Banda 3,3600–4500 m s. n. m.
922,SEÑOR DE LOS MILAGROS,HONORIA,PUERTO INCA,HUANUCO,-8.66094,-74.80006,197.0,Banda 1,0–2499 m s. n. m.
29015,O & G ODONTOLOGÍA INTEGRAL Y ALTA ESTÉTICA  E.I.R.L,PIURA,PIURA,PIURA,-5.2211599,-80.6234834,32.0,Banda 1,0–2499 m s. n. m.
2749,LAGO VALENCIA,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,-12.40614908,-68.80304323,185.0,Banda 1,0–2499 m s. n. m.
2751,LUCERNA,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,-12.09795,-69.47066167,236.0,Banda 1,0–2499 m s. n. m.
2752,SUDADERO,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,-12.37926,-69.14791667,248.0,Banda 1,0–2499 m s. n. m.
2753,MONTE SALVADO,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,-12.22541589,-69.35700897,227.0,Banda 1,0–2499 m s. n. m.
2755,TIPISHCA,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,-12.12869843,-69.29518559,282.0,Banda 1,0–2499 m s. n. m.
3123,QUILCAPUNCO,QUILCAPUNCU,SAN ANTONIO DE PUTINA,PUNO,-14.89093898,-69.73155537,3914.0,Banda 3,3600–4500 m s. n. m.
3127,QUINSACHATA,CABANILLA,LAMPA,PUNO,-15.58053167,-70.297795,3859.0,Banda 3,3600–4500 m s. n. m.
2791,PRIMAVERA,IÑAPARI,TAHUAMANU,MADRE DE DIOS,-11.04225243,-69.57182446,290.0,Banda 1,0–2499 m s. n. m.
2793,SAN MARTIN DE PORRES DE IBERIA,IBERIA,TAHUAMANU,MADRE DE DIOS,-11.41230106,-69.48750262,270.0,Banda 1,0–2499 m s. n. m.
2794,CHILINA,IBERIA,TAHUAMANU,MADRE DE DIOS,-11.21729251,-69.54877981,330.0,Banda 1,0–2499 m s. n. m.
2795,ARROZAL,IBERIA,TAHUAMANU,MADRE DE DIOS,-11.34165281,-69.46124424,302.0,Banda 1,0–2499 m s. n. m.
2796,ABEJA,IBERIA,TAHUAMANU,MADRE DE DIOS,-11.41469367,-69.3938309,280.0,Banda 1,0–2499 m s. n. m.
2800,FLOR DE ACRE,IBERIA,TAHUAMANU,MADRE DE DIOS,-11.33314327,-69.61412571,273.0,Banda 1,0–2499 m s. n. m.
3235,HUATTA,HUATA,PUNO,PUNO,-15.61562,-69.97099333,3852.0,Banda 3,3600–4500 m s. n. m.
3236,MAÑAZO,MAÑAZO,PUNO,PUNO,-15.80152333,-70.34288833,3935.0,Banda 3,3600–4500 m s. n. m.
3237,CACHIPASCANA,MAÑAZO,PUNO,PUNO,-16.09023333,-70.47989833,4202.0,Banda 3,3600–4500 m s. n. m.
3239,PAUCARCOLLA,PAUCARCOLLA,PUNO,PUNO,-15.74728167,-70.05543833,3838.0,Banda 3,3600–4500 m s. n. m.
3240,LARAQUERI,PICHACANI,PUNO,PUNO,-16.14953,-70.05978667,3947.0,Banda 3,3600–4500 m s. n. m.
3242,HUACOCHULLO,PICHACANI,PUNO,PUNO,-16.35046333,-70.261085,4432.0,Banda 3,3600–4500 m s. n. m.
3359,HOSPITAL SANTA MARIA DEL SOCORRO,ICA,ICA,ICA,-14.05681167,-75.72981667,412.0,Banda 1,0–2499 m s. n. m.
3360,SAN JOAQUIN,ICA,ICA,ICA,-14.05525167,-75.749355,408.0,Banda 1,0–2499 m s. n. m.
3361,LA PALMA GRANDE,ICA,ICA,ICA,-14.08042,-75.73361333,405.0,Banda 1,0–2499 m s. n. m.
2757,BAJO ALEGRIA,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,-12.15925167,-68.93069333,242.0,Banda 1,0–2499 m s. n. m.
3415,ALTO LARAN,ALTO LARAN,CHINCHA,ICA,-13.43981486,-76.08397327,148.0,Banda 1,0–2499 m s. n. m.
3417,EL CARMEN,EL CARMEN,CHINCHA,ICA,-13.49786,-76.05680333,148.0,Banda 1,0–2499 m s. n. m.
3418,GROCIO PRADO,GROCIO PRADO,CHINCHA,ICA,-13.401425,-76.153365,97.0,Banda 1,0–2499 m s. n. m.
3419,PUEBLO NUEVO,PUEBLO NUEVO,CHINCHA,ICA,-13.40463767,-76.1276716,121.0,Banda 1,0–2499 m s. n. m.
3420,SUNAMPE,SUNAMPE,CHINCHA,ICA,-13.428215,-76.16413833,66.0,Banda 1,0–2499 m s. n. m.
3421,TAMBO DE MORA,TAMBO DE MORA,CHINCHA,ICA,-13.46093,-76.183905,6.0,Banda 1,0–2499 m s. n. m.
3423,AYLLOQUE,ALTO LARAN,CHINCHA,ICA,-13.495405,-76.15160167,41.0,Banda 1,0–2499 m s. n. m.
3427,LURINCHINCHA,CHINCHA BAJA,CHINCHA,ICA,-13.544405,-76.17786667,17.0,Banda 1,0–2499 m s. n. m.
3471,TIBILLO,TIBILLO,PALPA,ICA,-14.09363718,-75.17220459,2188.0,Banda 1,0–2499 m s. n. m.
3474,INDEPENDENCIA,INDEPENDENCIA,PISCO,ICA,-13.69317,-76.02482167,218.0,Banda 1,0–2499 m s. n. m.
3475,PARACAS,PARACAS,PISCO,ICA,-13.83576833,-76.25042667,5.0,Banda 1,0–2499 m s. n. m.
3477,CENTRO DE SALUD  SAN CLEMENTE,SAN CLEMENTE,PISCO,ICA,-13.67919167,-76.16000167,91.0,Banda 1,0–2499 m s. n. m.
3478,TUPAC AMARU,TUPAC AMARU INCA,PISCO,ICA,-13.71260167,-76.14819833,87.0,Banda 1,0–2499 m s. n. m.
3480,SAN MARTIN DE PORRES,PISCO,PISCO,ICA,-13.71707833,-76.20759833,16.0,Banda 1,0–2499 m s. n. m.
3482,PAMPANO,HUANCANO,PISCO,ICA,-13.56621,-75.52878833,1368.0,Banda 1,0–2499 m s. n. m.
3484,BERNALES,HUMAY,PISCO,ICA,-13.74301667,-75.96537833,303.0,Banda 1,0–2499 m s. n. m.
2898,PUESTO DE SALUD VILAVILANI,PALCA,TACNA,TACNA,-17.84968459,-69.90590847,3458.0,Banda 2,2500–3599 m s. n. m.
3362,SUBTANJALLA,SUBTANJALLA,ICA,ICA,-14.01994833,-75.75443667,431.0,Banda 1,0–2499 m s. n. m.
3364,SAN JUAN BAUTISTA,SAN JUAN BAUTISTA,ICA,ICA,-14.01161476,-75.73691643,427.0,Banda 1,0–2499 m s. n. m.
3369,LOS AQUIJES,LOS AQUIJES,ICA,ICA,-14.098325,-75.69039833,415.0,Banda 1,0–2499 m s. n. m.
3370,PUEBLO NUEVO,PUEBLO NUEVO,ICA,ICA,-14.12779,-75.70722833,399.0,Banda 1,0–2499 m s. n. m.
3371,TATE,TATE,ICA,ICA,-14.15383,-75.70833167,399.0,Banda 1,0–2499 m s. n. m.
30022,SALVAPIED,SAN BORJA,LIMA,LIMA,-12.0978748,-77.0104262,145.0,Banda 1,0–2499 m s. n. m.
3536,PUESTO DE SALUD PUEBLO NUEVO,PULLO,PARINACOCHAS,AYACUCHO,-15.20562667,-74.03683833,1549.0,Banda 1,0–2499 m s. n. m.
3537,PUESTO DE SALUD TARCO,PULLO,PARINACOCHAS,AYACUCHO,-15.30361667,-73.75072,3303.0,Banda 2,2500–3599 m s. n. m.
3540,PUESTO DE SALUD SAN LUIS,SANCOS,LUCANAS,AYACUCHO,-15.313305,-74.32208167,642.0,Banda 1,0–2499 m s. n. m.
30026,Antares salud y bienestar,MIRAFLORES,LIMA,LIMA,-12.112921,-77.0358519,86.0,Banda 1,0–2499 m s. n. m.
2843,C.S. PUQUINA,PUQUINA,GENERAL SANCHEZ CERRO,MOQUEGUA,-16.6238137,-71.18607832,3085.0,Banda 2,2500–3599 m s. n. m.
2845,P.S. SANTA ROSA,PUQUINA,GENERAL SANCHEZ CERRO,MOQUEGUA,-16.60660446,-71.21403021,3528.0,Banda 2,2500–3599 m s. n. m.
2846,P.S. QUINISTAQUILLAS,QUINISTAQUILLAS,GENERAL SANCHEZ CERRO,MOQUEGUA,-16.74841779,-70.87922636,1787.0,Banda 1,0–2499 m s. n. m.
2847,P.S. CHOJATA,CHOJATA,GENERAL SANCHEZ CERRO,MOQUEGUA,-16.38840527,-70.7292403,3618.0,Banda 3,3600–4500 m s. n. m.
2848,C.S. ICHUÑA,ICHUÑA,GENERAL SANCHEZ CERRO,MOQUEGUA,-16.14149918,-70.53949644,3776.0,Banda 3,3600–4500 m s. n. m.
2849,P.S. OYO OYO,ICHUÑA,GENERAL SANCHEZ CERRO,MOQUEGUA,-16.15491153,-70.57558721,3757.0,Banda 3,3600–4500 m s. n. m.
2853,P.S. LLOQUE,LLOQUE,GENERAL SANCHEZ CERRO,MOQUEGUA,-16.3239258,-70.73876039,3317.0,Banda 2,2500–3599 m s. n. m.
2855,P.S. HUATAGUA,MATALAQUE,GENERAL SANCHEZ CERRO,MOQUEGUA,-16.42812298,-70.82447035,2726.0,Banda 2,2500–3599 m s. n. m.
2899,CENTRO DE SALUD POCOLLAY,POCOLLAY,TACNA,TACNA,-17.99463353,-70.2194314,684.0,Banda 1,0–2499 m s. n. m.
2900,ITE,ITE,JORGE BASADRE,TACNA,-17.86136383,-70.96483227,174.0,Banda 1,0–2499 m s. n. m.
2902,PUESTO DE SALUD CARLOS ALBERTO JARA  ALMONTE FLOR,SAMA,TACNA,TACNA,-18.1576143,-70.67925073,16.0,Banda 1,0–2499 m s. n. m.
2903,VILA VILA,SAMA,TACNA,TACNA,-18.11522915,-70.72498514,24.0,Banda 1,0–2499 m s. n. m.
2905,PUESTO DE SALUD 5 Y 6  LA YARADA,LA YARADA LOS PALOS,TACNA,TACNA,-18.18389645,-70.42662523,110.0,Banda 1,0–2499 m s. n. m.
2909,CENTRO DE SALUD ILABAYA,ILABAYA,JORGE BASADRE,TACNA,-17.42060995,-70.51357987,1405.0,Banda 1,0–2499 m s. n. m.
2911,MIRAVE,ILABAYA,JORGE BASADRE,TACNA,-17.48036757,-70.54918149,1086.0,Banda 1,0–2499 m s. n. m.
3128,HOSPITAL ANTONIO BARRIONUEVO (LAMPA),LAMPA,LAMPA,PUNO,-15.36209971,-70.36606761,3870.0,Banda 3,3600–4500 m s. n. m.
3129,CHAÑOCAHUA,LAMPA,LAMPA,PUNO,-15.43152167,-70.29427167,3844.0,Banda 3,3600–4500 m s. n. m.
3541,PUESTO DE SALUD CHAQUIPAMPA,SANCOS,LUCANAS,AYACUCHO,-15.00132833,-73.98816667,3493.0,Banda 2,2500–3599 m s. n. m.
3543,"HOSPITAL REGIONAL DE AYACUCHO ""MIGUEL ANGEL MARISCAL LLERENA""",AYACUCHO,HUAMANGA,AYACUCHO,-13.15179,-74.223365,2770.0,Banda 2,2500–3599 m s. n. m.
3545,PUESTO DE SALUD CCOLLCCA,ACOCRO,HUAMANGA,AYACUCHO,-13.30942417,-73.97271538,3472.0,Banda 2,2500–3599 m s. n. m.
3547,PUESTO DE SALUD PAMPAMARCA,ACOCRO,HUAMANGA,AYACUCHO,-13.24564241,-74.03203647,3425.0,Banda 2,2500–3599 m s. n. m.
29266,CENTRO DE SALUD MENTAL COMUNITARIO CRL. SAN. WILELMO PEDRO ZORILLA HUAMAN,CHORRILLOS,LIMA,LIMA,-12.15926994,-77.0200131,58.0,Banda 1,0–2499 m s. n. m.
3009,POMATA,POMATA,CHUCUITO,PUNO,-16.27130651,-69.29282509,3880.0,Banda 3,3600–4500 m s. n. m.
3013,HUAPACA SAN MIGUEL,POMATA,CHUCUITO,PUNO,-16.43224973,-69.26993971,3865.0,Banda 3,3600–4500 m s. n. m.
3014,LAMPA GRANDE,POMATA,CHUCUITO,PUNO,-16.32086292,-69.27930802,3853.0,Banda 3,3600–4500 m s. n. m.
29369,POLICLINICO LOS ANGELES DE AYACUCHO,AYACUCHO,HUAMANGA,AYACUCHO,-13.152786,-74.22469,2763.0,Banda 2,2500–3599 m s. n. m.
3066,COJATA,COJATA,HUANCANE,PUNO,-15.01614833,-69.36378833,4363.0,Banda 3,3600–4500 m s. n. m.
3068,HOSPITAL LUCIO ALDAZABAL PAUCA,HUANCANE,HUANCANE,PUNO,-15.19916816,-69.76534525,3832.0,Banda 3,3600–4500 m s. n. m.
3070,COTAPATA,HUANCANE,HUANCANE,PUNO,-15.25397167,-69.762655,3825.0,Banda 3,3600–4500 m s. n. m.
3071,CUCHOCHACAMARCA,HUANCANE,HUANCANE,PUNO,-15.19998,-69.89366,3852.0,Banda 3,3600–4500 m s. n. m.
3073,HUANCHO,HUANCANE,HUANCANE,PUNO,-15.17472333,-69.85921667,3836.0,Banda 3,3600–4500 m s. n. m.
3075,VISCACHANI,HUANCANE,HUANCANE,PUNO,-15.233215,-69.75393333,3885.0,Banda 3,3600–4500 m s. n. m.
